tconst	averageRating	numVotes
tt0027462	5.9	159
tt0027473	6.1	237
tt0027483	6.4	18
tt0027498	6.4	39
tt0027511	5.6	165
tt0027522	6.6	45
tt0027538	7.1	985
tt0027552	7.4	1938
tt0027564	6.0	88
tt0027578	6.8	21
tt0027592	6.8	34
tt0027609	7.1	25
tt0027621	5.8	11
tt0027634	5.9	49
tt0027648	5.9	24
tt0027660	6.2	303
tt0027672	7.4	2937
tt0027682	5.1	26
tt0027697	6.3	1109
tt0027712	5.2	48
tt0027724	5.8	58
tt0027736	5.4	29
tt0027747	5.4	82
tt0027760	7.1	279
tt0027773	5.1	24
tt0027784	5.8	53
tt0027801	3.4	53
tt0027815	6.2	13
tt0027828	6.5	48
tt0027839	4.8	32
tt0027851	6.4	779
tt0027863	5.4	54
tt0027876	5.6	402
tt0027886	6.0	88
tt0027896	5.0	46
tt0027908	6.2	883
tt0027921	5.9	141
tt0027939	6.6	152
tt0027954	6.0	349
tt0027966	5.6	119
tt0027977	8.5	255265
tt0027987	6.6	164
tt0028000	5.9	291
tt0028012	6.7	172
tt0028023	4.8	71
tt0028034	5.9	31
tt0028054	5.7	273
tt0028067	5.8	26
tt0028082	6.1	58
tt0028096	7.5	14727
tt0028108	6.8	2395
tt0028119	7.3	3880
tt0028132	5.2	268
tt0028142	6.7	500
tt0028152	6.1	49
tt0028164	6.3	21
tt0028174	3.4	1851
tt0028188	5.5	100
tt0028198	5.7	117
tt0028212	7.0	18351
tt0028222	7.1	17
tt0028238	5.6	37
tt0028250	6.1	89
tt0028264	7.3	15
tt0028275	6.3	1424
tt0028285	5.9	22
tt0028296	6.9	243
tt0028306	6.6	85
tt0028317	7.2	11
tt0028330	6.4	1688
tt0028342	5.8	63
tt0028356	7.4	2968
tt0028367	7.3	899
tt0028378	7.5	2719
tt0028390	6.6	1484
tt0028402	5.4	125
tt0028417	5.9	52
tt0028431	5.9	75
tt0028444	4.6	622
tt0028457	6.3	85
tt0028473	7.0	126
tt0028490	7.3	57
tt0028501	6.1	73
tt0028511	6.1	486
tt0028523	5.2	173
tt0028540	5.1	65
tt0028553	3.9	56
tt0028566	6.4	602
tt0028580	6.5	8
tt0028596	5.1	123
tt0028612	6.4	49
tt0028623	6.3	245
tt0028634	5.6	109
tt0028645	5.2	88
tt0028656	5.4	52
tt0028667	5.9	788
tt0028680	6.7	41
tt0028695	6.2	549
tt0028710	6.1	52
tt0028722	5.4	15
tt0028737	7.3	1316
tt0028748	6.1	92
tt0028759	5.5	151
tt0028773	7.2	8395
tt0028787	6.1	132
tt0028798	5.4	69
tt0028809	6.5	123
tt0028821	7.1	28
tt0028841	6.1	169
tt0028851	7.0	20
tt0028865	5.9	70
tt0028878	7.2	28
tt0028893	6.7	209
tt0028907	6.1	222
tt0028919	7.1	14
tt0028932	5.7	29
tt0028942	5.6	112
tt0028953	6.8	765
tt0028969	5.7	73
tt0028982	5.8	102
tt0028994	5.5	97
tt0029004	5.9	209
tt0029020	6.6	200
tt0029032	8.3	17
tt0029043	5.9	136
tt0029057	6.5	93
tt0029070	6.4	36
tt0029080	7.2	3878
tt0029090	4.1	13
tt0029103	5.8	50
tt0029116	7.1	31
tt0029126	5.8	97
tt0029142	5.7	7
tt0029153	5.7	53
tt0029164	7.3	318
tt0029177	5.9	166
tt0029193	5.4	207
tt0029206	5.9	122
tt0029220	7.1	17
tt0029232	5.9	15
tt0029246	6.4	77
tt0029261	7.1	241
tt0029274	6.1	126
tt0029287	4.6	89
tt0029298	6.1	70
tt0029308	6.3	171
tt0029322	6.9	7150
tt0029337	5.3	177
tt0029348	6.1	17
tt0029360	7.2	60
tt0029371	6.6	108
tt0029383	5.2	19
tt0029396	6.5	56
tt0029406	5.6	25
tt0029421	6.3	282
tt0029431	6.3	438
tt0029445	5.6	171
tt0029462	5.7	101
tt0029477	5.4	75
tt0029489	5.6	29
tt0029500	6.1	20
tt0029515	6.3	89
tt0029529	6.2	497
tt0029541	5.4	636
tt0029553	5.8	42
tt0029567	6.9	14
tt0029578	4.4	234
tt0029591	6.5	39
tt0029604	7.7	8905
tt0029617	5.7	274
tt0029630	6.9	19
tt0029646	6.4	220
tt0029658	7.2	1914
tt0029668	5.7	56
tt0029682	7.2	8167
tt0029695	6.6	1736
tt0029708	5.2	286
tt0029725	6.1	498
tt0029737	5.9	316
tt0029751	6.9	1901
tt0029761	6.2	460
tt0029776	7.1	45
tt0029789	6.5	460
tt0029799	5.2	301
tt0029811	6.8	10560
tt0029821	6.5	189
tt0029836	6.0	301
tt0029846	5.9	18
tt0029859	6.4	19
tt0029871	7.6	12
tt0029885	5.8	136
tt0029902	6.1	75
tt0029916	5.7	34
tt0029926	6.4	480
tt0029938	5.6	54
tt0029948	6.0	195
tt0029958	6.9	20
tt0029970	5.7	67
tt0029983	4.7	11
tt0029995	7.0	2336
tt0030006	6.0	133
tt0030019	5.7	322
tt0030031	6.7	452
tt0030044	7.5	3366
tt0030059	6.3	436
tt0030074	5.7	213
tt0030085	4.7	12
tt0030099	5.5	24
tt0030115	6.2	20
tt0030128	7.1	3520
tt0030142	5.7	71
tt0030154	7.6	20
tt0030167	4.8	19
tt0030178	6.9	18
tt0030189	3.9	21
tt0030202	6.5	1283
tt0030217	5.7	90
tt0030229	6.4	135
tt0030240	6.1	227
tt0030252	7.5	3140
tt0030264	6.6	11
tt0030275	5.1	14
tt0030291	6.0	138
tt0030302	6.5	674
tt0030314	5.8	695
tt0030325	7.3	21
tt0030339	6.8	15
tt0030353	5.4	220
tt0030366	6.3	87
tt0030378	6.1	215
tt0030389	6.4	56
tt0030400	6.0	466
tt0030414	7.1	27
tt0030427	5.1	22
tt0030440	6.3	530
tt0030451	7.4	26
tt0030463	6.7	323
tt0030476	6.1	80
tt0030487	7.7	16
tt0030501	6.0	21
tt0030515	6.7	25
tt0030526	6.4	49
tt0030540	5.4	30
tt0030551	7.8	29
tt0030565	5.9	124
tt0030579	5.2	15
tt0030592	7.2	208
tt0030607	6.4	205
tt0030618	6.1	99
tt0030630	5.8	28
tt0030642	6.7	419
tt0030656	5.9	39
tt0030669	5.3	52
tt0030682	6.2	103
tt0030696	6.6	5455
tt0030708	6.6	213
tt0030722	7.4	775
tt0030736	5.5	166
tt0030750	5.4	93
tt0030765	6.0	168
tt0030779	6.8	162
tt0030793	6.0	260
tt0030806	6.0	23
tt0030817	6.2	694
tt0030828	7.6	16
tt0030840	8.0	10
tt0030853	6.4	360
tt0030864	6.4	393
tt0030874	6.5	46
tt0030887	5.8	398
tt0030900	6.3	125
tt0030918	7.2	11
tt0030933	6.7	339
tt0030949	6.6	39
tt0030962	6.9	622
tt0030973	7.1	459
tt0030985	5.6	222
tt0030995	4.4	18
tt0031005	6.9	135
tt0031018	5.7	98
tt0031030	6.2	20
tt0031043	6.5	678
tt0031055	6.2	693
tt0031066	6.3	2815
tt0031079	6.6	6
tt0031090	6.6	16
tt0031102	6.7	847
tt0031114	6.0	11
tt0031125	6.1	636
tt0031137	6.1	315
tt0031147	7.2	1849
tt0031157	6.0	109
tt0031168	6.4	115
tt0031183	5.7	8
tt0031196	4.8	7
tt0031207	7.1	247
tt0031217	8.0	32
tt0031229	3.3	329
tt0031242	7.1	852
tt0031257	6.5	81
tt0031272	8.0	11
tt0031285	6.0	250
tt0031298	6.1	865
tt0031309	7.8	1011
tt0031321	7.0	116
tt0031337	6.3	26
tt0031348	5.6	34
tt0031360	8.1	17
tt0031371	5.1	79
tt0031381	8.2	329285
tt0031392	6.7	641
tt0031403	6.6	456
tt0031414	4.8	120
tt0031427	5.0	153
tt0031443	2.8	17
tt0031455	7.8	12058
tt0031466	6.4	700
tt0031477	7.0	3448
tt0031489	6.7	289
tt0031500	6.8	3329
tt0031510	6.0	79
tt0031523	6.3	25
tt0031535	4.6	19
tt0031548	6.5	383
tt0031561	5.3	16
tt0031572	6.6	514
tt0031585	6.1	113
tt0031597	6.1	21
tt0031610	5.8	286
tt0031623	6.5	54
tt0031641	6.1	399
tt0031655	6.8	16
tt0031667	6.3	168
tt0031678	6.4	1415
tt0031690	5.2	87
tt0031703	5.1	91
tt0031715	5.7	108
tt0031725	7.8	22468
tt0031738	5.8	8
tt0031749	5.2	722
tt0031760	6.3	150
tt0031770	6.5	17
tt0031781	6.4	9
tt0031793	6.3	198
tt0031805	6.6	349
tt0031818	6.4	21
tt0031830	4.8	49
tt0031843	6.8	86
tt0031855	5.4	174
tt0031866	7.6	10
tt0031878	5.9	121
tt0031892	7.4	31
tt0031906	5.5	163
tt0031921	5.2	74
tt0031932	4.9	11
tt0031942	6.3	279
tt0031953	5.8	398
tt0031963	6.9	21
tt0031973	7.0	1521
tt0031983	6.9	2748
tt0031996	6.2	221
tt0032007	6.5	3564
tt0032018	6.3	506
tt0032028	5.9	670
tt0032041	5.5	21
tt0032059	6.3	276
tt0032070	6.7	66
tt0032082	7.0	71
tt0032097	5.0	53
tt0032107	5.6	133
tt0032118	5.2	19
tt0032131	5.8	26
tt0032141	6.3	30
tt0032151	4.9	54
tt0032161	5.9	32
tt0032176	6.7	673
tt0032187	6.7	18
tt0032198	5.2	198
tt0032215	4.6	2012
tt0032227	6.4	12
tt0032238	5.6	13
tt0032251	6.8	587
tt0032261	6.6	327
tt0032273	7.1	3722
tt0032283	6.1	1292
tt0032294	6.0	207
tt0032308	6.8	9
tt0032324	7.1	1727
tt0032334	5.8	59
tt0032345	5.5	25
tt0032355	7.4	59
tt0032367	6.4	46
tt0032380	5.3	73
tt0032395	6.2	39
tt0032406	5.5	685
tt0032416	6.0	604
tt0032429	6.3	466
tt0032443	6.0	64
tt0032457	5.4	1264
tt0032470	7.0	764
tt0032482	5.9	119
tt0032494	7.3	86
tt0032505	6.0	354
tt0032518	5.5	19
tt0032528	6.0	89
tt0032543	6.1	254
tt0032556	6.2	264
tt0032569	5.9	154
tt0032581	6.1	70
tt0032591	4.9	36
tt0032603	6.4	196
tt0032613	6.3	488
tt0032625	7.7	19
tt0032642	4.7	105
tt0032657	6.1	12
tt0032670	6.3	591
tt0032680	6.2	93
tt0032690	5.7	224
tt0032703	4.9	512
tt0032716	5.7	165
tt0032727	7.0	124
tt0032740	6.6	46
tt0032750	5.8	144
tt0032766	6.2	164
tt0032779	6.2	248
tt0032790	5.0	239
tt0032801	7.2	86
tt0032814	7.2	1310
tt0032824	6.2	37
tt0032836	7.7	15
tt0032848	5.5	61
tt0032860	5.5	124
tt0032871	5.7	1656
tt0032882	5.4	152
tt0032893	5.6	29
tt0032908	6.0	66
tt0032918	6.4	446
tt0032931	6.0	140
tt0032944	5.0	16
tt0032958	6.4	85
tt0032971	6.2	102
tt0032987	6.9	102
tt0032999	6.9	47
tt0033013	6.5	714
tt0033024	6.4	571
tt0033037	5.2	195
tt0033047	6.4	190
tt0033059	6.0	449
tt0033069	6.0	36
tt0033083	6.3	206
tt0033094	5.8	132
tt0033104	5.7	86
tt0033117	5.9	1407
tt0033128	6.6	7
tt0033139	5.8	165
tt0033149	7.2	8636
tt0033161	5.0	95
tt0033173	5.9	1017
tt0033184	6.2	38
tt0033196	5.8	142
tt0033208	5.2	66
tt0033225	6.9	42
tt0033235	6.8	74
tt0033247	4.4	30
tt0033258	6.6	10
tt0033270	6.5	67
tt0033281	7.8	1042
tt0033291	7.2	16
tt0033306	7.0	25
tt0033317	7.2	1487
tt0033330	5.3	49
tt0033342	6.7	587
tt0033353	6.4	62
tt0033364	5.2	43
tt0033374	6.0	40
tt0033386	6.3	57
tt0033396	6.3	446
tt0033406	5.3	763
tt0033417	6.2	33
tt0033427	5.2	63
tt0033439	5.4	269
tt0033451	5.7	59
tt0033461	6.1	160
tt0033473	6.3	194
tt0033488	7.2	74
tt0033499	6.3	66
tt0033509	4.5	61
tt0033521	5.8	31
tt0033531	5.3	86
tt0033547	5.2	203
tt0033557	7.0	9
tt0033570	6.0	34
tt0033582	7.1	1811
tt0033595	5.0	75
tt0033606	6.5	1277
tt0033618	6.4	277
tt0033628	6.2	316
tt0033638	5.2	54
tt0033648	6.4	339
tt0033661	6.7	612
tt0033672	6.1	339
tt0033682	5.0	61
tt0033692	7.0	377
tt0033703	6.9	20
tt0033714	7.1	57
tt0033725	6.0	556
tt0033735	6.1	19
tt0033748	6.3	218
tt0033758	6.6	250
tt0033771	5.7	193
tt0033781	6.5	1721
tt0033791	6.5	67
tt0033801	6.6	73
tt0033811	7.4	98
tt0033821	5.9	169
tt0033832	6.7	938
tt0033843	5.3	38
tt0033853	6.6	589
tt0033867	6.7	633
tt0033879	6.1	1835
tt0033892	5.9	382
tt0033903	5.4	37
tt0033915	6.0	101
tt0033925	6.2	84
tt0033939	6.6	85
tt0033949	5.9	290
tt0033959	7.4	73
tt0033970	5.9	312
tt0033981	6.7	101
tt0033993	7.1	74
tt0034007	7.5	34
tt0034019	7.8	20
tt0034032	7.1	16
tt0034050	6.7	489
tt0034065	5.8	302
tt0034078	6.3	1326
tt0034089	5.2	79
tt0034102	6.5	115
tt0034112	5.9	151
tt0034122	5.8	141
tt0034134	6.8	23
tt0034147	6.6	33
tt0034164	4.6	69
tt0034177	4.5	14
tt0034187	6.2	98
tt0034198	6.2	614
tt0034209	7.3	478
tt0034224	5.3	1804
tt0034235	6.0	139
tt0034246	5.3	143
tt0034258	4.6	32
tt0034270	6.7	40
tt0034281	6.5	1243
tt0034292	4.8	16
tt0034303	6.8	3323
tt0034314	7.2	883
tt0034326	5.1	113
tt0034338	6.2	82
tt0034352	6.6	10
tt0034367	7.1	25
tt0034377	5.8	89
tt0034388	5.0	26
tt0034398	7.2	30140
tt0034408	6.0	53
tt0034420	5.9	698
tt0034431	5.9	163
tt0034445	6.4	644
tt0034457	7.8	24
tt0034470	4.9	33
tt0034481	6.8	96
tt0034493	7.7	2994
tt0034503	5.7	10
tt0034513	6.7	1310
tt0034524	7.0	1433
tt0034535	5.6	31
tt0034546	5.3	1221
tt0034558	5.9	142
tt0034570	6.2	457
tt0034583	8.5	597110
tt0034596	6.7	7
tt0034609	5.5	11
tt0034621	5.2	59
tt0034633	5.0	42
tt0034648	6.4	764
tt0034659	5.8	105
tt0034675	7.1	1785
tt0034686	4.4	72
tt0034698	7.0	83
tt0034715	4.9	7
tt0034728	5.5	49
tt0034738	5.1	24
tt0034748	4.7	101
tt0034758	5.8	23
tt0034770	6.6	812
tt0034780	6.9	1902
tt0034793	6.1	46
tt0034804	5.1	134
tt0034815	6.2	222
tt0034828	7.1	1440
tt0034839	6.2	34
tt0034850	6.1	655
tt0034860	8.0	19
tt0034871	5.1	40
tt0034881	7.1	9304
tt0034892	6.2	7
tt0034908	4.9	42
tt0034920	6.2	304
tt0034931	6.1	290
tt0034942	5.9	21
tt0034953	5.0	70
tt0034965	7.3	3048
tt0034977	6.2	253
tt0034987	7.5	448
tt0034997	5.6	225
tt0035008	6.7	33
tt0035020	6.6	1421
tt0035030	6.7	12
tt0035042	6.1	27
tt0035057	4.8	62
tt0035070	6.9	38
tt0035085	6.7	283
tt0035096	5.5	3758
tt0035106	5.4	84
tt0035119	6.5	31
tt0035130	7.2	407
tt0035142	5.9	43
tt0035153	7.0	2469
tt0035164	6.1	66
tt0035174	7.1	15
tt0035189	7.0	711
tt0035202	6.3	274
tt0035213	6.3	48
tt0035231	6.0	60
tt0035243	6.6	25
tt0035254	7.0	81
tt0035265	3.2	24
tt0035279	7.1	27465
tt0035297	7.0	49
tt0035310	5.4	33
tt0035320	6.4	710
tt0035338	5.8	168
tt0035348	5.8	116
tt0035361	6.2	279
tt0035372	7.0	402
tt0035382	6.0	12
tt0035394	5.4	20
tt0035406	5.2	39
tt0035417	7.5	8951
tt0035428	6.4	772
tt0035439	6.1	77
tt0035450	6.1	205
tt0035462	5.9	205
tt0035475	6.5	39
tt0035486	6.5	15
tt0035501	6.9	51
tt0035511	6.2	10
tt0035526	5.3	64
tt0035536	7.5	16
tt0035548	6.8	90
tt0035558	6.3	21
tt0035568	6.0	28
tt0035580	6.9	27
tt0035591	8.4	6
tt0035608	7.0	4511
tt0035618	5.4	6
tt0035633	6.5	68
tt0035647	6.0	103
tt0035659	6.4	1520
tt0035669	5.6	379
tt0035680	5.5	73
tt0035691	6.7	27
tt0035701	5.9	76
tt0035712	6.8	10
tt0035728	6.6	48
tt0035740	5.2	169
tt0035752	6.7	188
tt0035763	6.4	1714
tt0035777	6.1	1087
tt0035787	6.4	57
tt0035798	6.4	1569
tt0035812	6.0	268
tt0035825	7.4	370
tt0035838	6.3	296
tt0035852	6.4	12
tt0035863	6.0	33
tt0035877	6.3	260
tt0035888	6.0	292
tt0035898	4.3	14
tt0035908	5.1	100
tt0035924	9.1	9
tt0035935	4.9	25
tt0035945	5.7	229
tt0035957	6.6	2257
tt0035969	6.2	213
tt0035979	7.4	12087
tt0035991	7.4	15
tt0036002	5.0	8
tt0036014	6.7	19
tt0036024	7.6	512
tt0036035	5.8	132
tt0036046	4.6	362
tt0036056	6.6	14
tt0036067	6.2	166
tt0036077	7.4	123
tt0036087	5.4	24
tt0036098	7.1	5846
tt0036112	8.0	16006
tt0036126	7.2	3110
tt0036142	5.8	313
tt0036154	7.8	14856
tt0036166	5.4	1005
tt0036177	7.3	212
tt0036187	5.7	680
tt0036200	7.0	48
tt0036215	6.9	58
tt0036229	5.5	114
tt0036239	7.2	289
tt0036251	6.3	175
tt0036262	7.0	465
tt0036274	5.9	51
tt0036285	5.0	10
tt0036296	5.6	143
tt0036309	6.6	28
tt0036322	5.8	72
tt0036334	6.8	604
tt0036347	6.0	15
tt0036360	6.3	27
tt0036371	7.0	63
tt0036381	7.5	584
tt0036392	5.9	240
tt0036402	7.4	981
tt0036413	6.5	42
tt0036425	6.2	11
tt0036435	4.2	57
tt0036446	4.4	422
tt0036462	5.1	49
tt0036474	5.7	55
tt0036488	6.5	79
tt0036502	6.9	130
tt0036515	7.1	4841
tt0036525	5.3	53
tt0036536	6.1	17
tt0036546	6.8	1332
tt0036557	6.6	25
tt0036570	5.4	28
tt0036580	5.2	9
tt0036592	8.1	19
tt0036603	4.7	270
tt0036621	5.4	1698
tt0036631	6.8	524
tt0036642	6.0	87
tt0036653	5.9	2097
tt0036663	5.0	34
tt0036673	6.0	305
tt0036689	7.3	106
tt0036699	6.2	1238
tt0036715	5.4	1015
tt0036725	5.7	311
tt0036738	6.8	8
tt0036750	5.9	87
tt0036762	4.5	108
tt0036774	6.1	252
tt0036785	6.1	107
tt0036796	6.9	21
tt0036810	6.5	930
tt0036822	6.2	45
tt0036834	6.3	143
tt0036845	6.0	176
tt0036863	4.8	94
tt0036874	6.1	273
tt0036885	8.1	15
tt0036895	7.1	754
tt0036908	8.2	95
tt0036919	6.0	806
tt0036931	6.2	7593
tt0036941	5.2	201
tt0036955	5.5	275
tt0036965	6.0	9
tt0036979	4.4	49
tt0036989	6.0	742
tt0037003	6.3	49
tt0037013	6.2	7
tt0037025	6.4	24
tt0037036	7.2	17
tt0037046	6.1	144
tt0037057	5.8	188
tt0037068	6.4	296
tt0037080	4.6	23
tt0037093	6.4	123
tt0037107	5.8	38
tt0037117	5.2	52
tt0037130	6.2	269
tt0037143	7.0	117
tt0037153	6.1	458
tt0037165	6.4	57
tt0037176	5.2	58
tt0037198	7.7	1346
tt0037213	7.4	39
tt0037227	6.5	389
tt0037245	6.7	115
tt0037259	6.1	12
tt0037271	6.6	62
tt0037283	4.3	13
tt0037296	6.1	131
tt0037306	6.1	308
tt0037319	7.1	547
tt0037331	5.1	28
tt0037341	4.7	14
tt0037355	6.8	68
tt0037367	7.3	3852
tt0037377	7.2	423
tt0037388	5.5	182
tt0037401	7.7	59
tt0037414	7.1	1473
tt0037427	6.6	32
tt0037442	4.0	11
tt0037455	7.1	143
tt0037465	6.4	1672
tt0037477	7.3	28
tt0037489	6.6	56
tt0037505	6.0	560
tt0037518	5.7	427
tt0037528	7.3	610
tt0037540	7.4	58
tt0037550	7.3	467
tt0037562	5.4	41
tt0037574	6.0	10
tt0037589	7.1	106
tt0037600	7.1	47
tt0037614	7.3	3180
tt0037625	7.0	586
tt0037635	7.5	13920
tt0037648	6.4	327
tt0037661	6.8	541
tt0037674	8.3	20874
tt0037691	7.0	6351
tt0037703	6.2	108
tt0037715	6.3	20
tt0037727	6.0	31
tt0037741	6.1	30
tt0037752	6.7	68
tt0037765	7.7	790
tt0037775	5.0	6
tt0037786	5.5	180
tt0037798	2.6	3040
tt0037808	6.2	15
tt0037820	6.5	5192
tt0037832	6.2	1226
tt0037848	6.5	291
tt0037859	6.7	2517
tt0037871	6.6	462
tt0037885	7.0	1701
tt0037897	4.3	24
tt0037909	5.7	29
tt0037927	5.5	99
tt0037937	6.5	53
tt0037948	5.5	47
tt0037960	5.3	462
tt0037972	6.6	303
tt0037982	6.8	26
tt0037992	4.5	25
tt0038007	6.3	200
tt0038021	5.6	59
tt0038036	7.6	88
tt0038046	5.4	354
tt0038058	6.0	138
tt0038075	4.8	24
tt0038086	7.0	27
tt0038100	6.0	16
tt0038111	6.2	12
tt0038122	7.4	33
tt0038134	6.1	259
tt0038144	5.3	14
tt0038157	7.3	73
tt0038167	7.3	440
tt0038178	6.2	1074
tt0038189	4.3	32
tt0038204	7.2	454
tt0038219	7.4	345
tt0038233	6.8	349
tt0038244	6.5	104
tt0038254	5.4	128
tt0038268	6.0	2613
tt0038282	6.2	10
tt0038298	5.8	109
tt0038314	5.2	66
tt0038327	6.8	480
tt0038341	6.7	417
tt0038353	5.9	90
tt0038366	5.6	102
tt0038377	6.3	347
tt0038388	4.3	23
tt0038398	5.9	164
tt0038412	6.4	14
tt0038424	6.7	301
tt0038438	6.2	54
tt0038450	6.0	11
tt0038460	5.2	41
tt0038471	5.8	312
tt0038481	7.3	82
tt0038493	6.8	21
tt0038505	6.1	914
tt0038516	6.9	184
tt0038528	6.7	82
tt0038538	6.6	21
tt0038549	5.9	432
tt0038560	7.7	28
tt0038576	7.7	2245
tt0038588	7.0	739
tt0038598	6.5	259
tt0038612	5.5	55
tt0038623	6.1	36
tt0038635	6.3	289
tt0038647	6.9	109
tt0038658	6.7	14
tt0038668	6.5	1259
tt0038679	7.1	17
tt0038689	7.4	276
tt0038700	7.1	2947
tt0038710	6.4	74
tt0038721	6.7	1241
tt0038733	8.0	24130
tt0038745	6.7	20
tt0038756	7.3	50
tt0038766	6.4	625
tt0038777	6.9	7336
tt0038790	6.3	263
tt0038805	6.2	24
tt0038819	4.4	16
tt0038830	6.3	167
tt0038841	7.2	148
tt0038856	6.1	97
tt0038868	6.0	41
tt0038879	6.7	101
tt0038890	8.0	28415
tt0038905	5.9	382
tt0038916	6.5	711
tt0038929	6.5	748
tt0038939	7.1	49
tt0038952	4.9	20
tt0038962	7.1	110
tt0038973	5.7	266
tt0038983	4.0	38
tt0038993	7.0	24
tt0039005	6.6	56
tt0039017	6.7	6760
tt0039027	7.7	565
tt0039037	7.5	3613
tt0039049	6.2	18
tt0039062	7.1	420
tt0039076	5.2	397
tt0039090	7.1	3868
tt0039102	6.1	92
tt0039116	6.4	3562
tt0039132	6.7	151
tt0039147	5.5	21
tt0039163	6.6	142
tt0039175	7.3	44
tt0039188	5.5	308
tt0039198	4.9	207
tt0039208	7.2	4975
tt0039218	5.9	94
tt0039228	6.6	107
tt0039241	3.8	9
tt0039251	8.2	4739
tt0039263	7.3	1894
tt0039277	6.1	1369
tt0039288	6.5	1821
tt0039299	6.2	173
tt0039310	7.0	178
tt0039323	7.2	338
tt0039337	6.1	1582
tt0039347	4.5	32
tt0039360	6.6	552
tt0039373	6.8	23
tt0039384	6.2	74
tt0039395	6.5	132
tt0039405	6.7	224
tt0039417	7.8	13421
tt0039429	6.4	71
tt0039441	6.3	876
tt0039452	5.6	121
tt0039466	6.3	129
tt0039477	6.7	1886
tt0039487	6.6	87
tt0039500	6.4	770
tt0039510	4.9	45
tt0039521	5.6	106
tt0039533	6.1	69
tt0039545	6.5	6123
tt0039555	5.3	19
tt0039568	5.7	165
tt0039580	6.3	89
tt0039592	4.7	19
tt0039607	6.4	162
tt0039619	6.3	495
tt0039631	7.8	18826
tt0039642	6.8	228
tt0039654	7.8	86
tt0039666	7.1	1969
tt0039679	5.8	102
tt0039693	5.1	105
tt0039703	5.8	116
tt0039716	6.7	302
tt0039731	6.1	67
tt0039747	7.4	1138
tt0039760	6.2	38
tt0039776	6.9	3482
tt0039787	6.1	251
tt0039800	4.1	1742
tt0039813	5.3	25
tt0039824	5.6	83
tt0039836	5.2	150
tt0039846	7.0	213
tt0039858	6.4	42
tt0039871	7.2	3579
tt0039883	6.9	417
tt0039894	6.5	11
tt0039905	6.8	32
tt0039919	7.0	306
tt0039929	6.3	14
tt0039939	5.2	28
tt0039950	7.5	22
tt0039964	6.7	14
tt0039975	6.8	336
tt0039987	2.8	540
tt0039998	6.7	1241
tt0040009	7.3	360
tt0040028	6.1	26
tt0040051	7.6	318
tt0040072	6.9	839
tt0040083	5.3	13
tt0040094	6.2	119
tt0040105	6.9	89
tt0040119	5.7	141
tt0040149	4.6	16
tt0040159	6.2	305
tt0040170	6.3	322
tt0040181	6.2	640
tt0040192	7.8	1106
tt0040208	6.6	46
tt0040223	7.2	520
tt0040237	5.7	195
tt0040251	5.9	112
tt0040264	5.8	24
tt0040275	7.1	1304
tt0040286	6.9	52
tt0040299	7.1	462
tt0040315	6.6	251
tt0040328	6.2	254
tt0040342	6.4	267
tt0040352	6.4	268
tt0040363	4.5	25
tt0040376	5.7	92
tt0040386	6.0	58
tt0040399	5.6	170
tt0040414	5.8	43
tt0040425	7.2	14
tt0040435	6.4	172
tt0040447	5.3	135
tt0040458	7.9	5937
tt0040470	6.3	132
tt0040482	6.0	176
tt0040493	6.2	38
tt0040504	7.0	617
tt0040514	7.4	804
tt0040527	7.5	51
tt0040540	4.7	85
tt0040552	6.1	1364
tt0040563	5.1	15
tt0040577	7.1	597
tt0040590	6.1	363
tt0040604	5.9	292
tt0040615	6.8	229
tt0040625	7.3	1256
tt0040639	7.2	96
tt0040654	5.5	152
tt0040665	5.9	1028
tt0040679	6.6	4469
tt0040694	6.9	5482
tt0040704	6.5	84
tt0040716	5.3	37
tt0040727	6.2	7
tt0040740	7.2	3072
tt0040751	6.8	1371
tt0040763	7.2	171
tt0040774	5.7	9
tt0040785	6.3	725
tt0040797	5.7	107
tt0040808	5.9	322
tt0040821	5.5	76
tt0040833	5.0	9
tt0040844	3.4	191
tt0040854	5.9	18
tt0040866	7.8	5507
tt0040876	7.1	6808
tt0040889	6.0	84
tt0040901	6.0	32
tt0040912	5.8	12
tt0040926	6.9	440
tt0040937	6.2	24
tt0040951	6.1	39
tt0040962	5.8	207
tt0040976	6.4	1430
tt0040988	5.8	14
tt0041021	6.6	60
tt0041039	8.3	184
tt0041060	6.5	36
tt0041088	7.5	5632
tt0041098	6.0	4006
tt0041109	5.3	162
tt0041120	6.1	206
tt0041131	5.3	187
tt0041142	7.3	1084
tt0041152	6.9	68
tt0041163	7.4	7725
tt0041175	5.5	254
tt0041186	6.7	59
tt0041199	6.1	335
tt0041209	5.6	166
tt0041221	5.3	104
tt0041236	6.2	52
tt0041247	6.0	600
tt0041259	6.5	2676
tt0041269	6.6	1364
tt0041280	6.9	54
tt0041291	6.8	63
tt0041303	6.9	607
tt0041314	5.5	130
tt0041327	6.9	2477
tt0041346	6.6	742
tt0041361	6.4	3554
tt0041378	6.5	1712
tt0041390	7.4	35
tt0041402	5.6	58
tt0041415	6.2	584
tt0041427	5.3	28
tt0041437	6.0	230
tt0041448	7.4	15
tt0041458	6.0	10
tt0041472	6.1	268
tt0041484	6.8	436
tt0041498	7.0	9097
tt0041510	7.5	574
tt0041520	5.7	25
tt0041531	6.8	357
tt0041547	6.9	957
tt0041564	6.7	15
tt0041576	6.6	211
tt0041588	6.7	22
tt0041600	7.0	492
tt0041612	5.3	48
